Phase,Day,Time,Day_Time,Air_June_A,Air_June_B,Air_July,Air_Average,Soil_June_A,Soil_June_B,Soil_July,Soil_Average
Recover,8,14:42,8.61,19.62,16.9,,18.26,,,,
Recover,8,14:47,8.62,20.14,15.95,,18.04,,,,
Recover,8,14:52,8.62,20.42,15.76,,18.09,,,,
Recover,8,14:57,8.62,20.66,15.86,,18.26,,,,
Recover,8,15:02,8.63,20.81,16.14,,18.47,,,,
Recover,8,15:07,8.63,20.9,16.43,,18.66,,,,
Recover,8,15:12,8.63,20.57,16.33,,18.45,,,,
Recover,8,15:17,8.64,19.09,16.24,,17.66,,,,
Recover,8,15:22,8.64,18.33,16.52,,17.43,,,,
Recover,8,15:27,8.64,18.05,16.71,,17.38,,,,
Recover,8,15:32,8.65,17.95,16.9,,17.43,,,,
Recover,8,15:37,8.65,18,16.81,,17.4,,,,
Recover,8,15:42,8.65,18,16.52,,17.26,,,,
Recover,8,15:47,8.66,18.05,16.62,,17.33,,,,
Recover,8,15:52,8.66,18.05,16.81,,17.43,,,,
Recover,8,15:57,8.66,17.71,17,,17.36,,,,
Recover,8,16:02,8.67,17.57,17.09,,17.33,,,,
Recover,8,16:07,8.67,17.67,16.71,,17.19,,,,
Recover,8,16:12,8.68,17.81,16.81,,17.31,,,,
Recover,8,16:17,8.68,17.95,17,,17.47,,,,
Recover,8,16:22,8.68,18.09,17.09,,17.59,,,,
Recover,8,16:27,8.69,18.09,17,,17.55,,,,
Recover,8,16:32,8.69,18.19,16.71,,17.45,,,,
Recover,8,16:37,8.69,18.24,16.9,,17.57,,,,
Recover,8,16:42,8.7,18,17.09,,17.55,,,,
Recover,8,16:47,8.7,17.71,17.19,,17.45,,,,
Recover,8,16:52,8.7,17.76,17.28,,17.52,,,,
Recover,8,16:57,8.71,17.86,17,,17.43,,,,
Recover,8,17:02,8.71,18,17,,17.5,,,,
Recover,8,17:07,8.71,18.05,17,,17.52,,,,
Recover,8,17:12,8.72,18.14,17.09,,17.62,,,,
Recover,8,17:17,8.72,17.86,17.28,,17.57,,,,
Recover,8,17:22,8.72,17.67,17.38,,17.52,,,,
Recover,8,17:27,8.73,17.76,17.09,,17.43,,,,
Recover,8,17:32,8.73,17.81,17.09,,17.45,,,,
Recover,8,17:37,8.73,17.9,17.19,,17.55,,,,
Recover,8,17:42,8.74,17.95,17.28,,17.62,,,,
Recover,8,17:47,8.74,18,17.28,,17.64,,,,
Recover,8,17:52,8.74,18.05,17.28,,17.66,,,,
Recover,8,17:57,8.75,18.09,17.48,,17.78,,,,
Recover,8,18:02,8.75,18.09,17.48,,17.78,,,,
Recover,8,18:07,8.75,18.19,17.28,,17.74,,,,
Recover,8,18:12,8.76,17.9,17.28,,17.59,,,,
Recover,8,18:17,8.76,17.71,17.38,,17.55,,,,
Recover,8,18:22,8.77,17.81,17.48,,17.64,,,,
Recover,8,18:27,8.77,17.81,17.48,,17.64,,,,
Recover,8,18:32,8.77,17.9,17.48,,17.69,,,,
Recover,8,18:37,8.78,17.9,17.67,,17.78,,,,
Recover,8,18:42,8.78,18,17.48,,17.74,,,,
Recover,8,18:47,8.78,18.05,17.38,,17.71,,,,
Recover,8,18:52,8.79,18.09,17.57,,17.83,,,,
Recover,8,18:57,8.79,18.05,17.57,,17.81,,,,
Recover,8,19:02,8.79,18.05,17.67,,17.86,,,,
Recover,8,19:07,8.8,18.09,17.57,,17.83,,,,
Recover,8,19:12,8.8,18.14,17.67,,17.9,,,,
Recover,8,19:17,8.8,18.14,17.76,,17.95,,,,
Recover,8,19:22,8.81,18.14,17.76,,17.95,,,,
Recover,8,19:27,8.81,18.19,17.48,,17.83,,,,
Recover,8,19:32,8.81,18.24,17.57,,17.9,,,,
Recover,8,19:37,8.82,18.24,17.76,,18,,,,
Recover,8,19:42,8.82,18.24,17.76,,18,,,,
Recover,8,19:47,8.82,18.24,17.67,,17.95,,,,
Recover,8,19:52,8.83,18.24,17.76,,18,,,,
Recover,8,19:57,8.83,18.24,17.86,,18.05,,,,
Recover,8,20:02,8.83,18.33,18.05,,18.19,,,,
Recover,8,20:07,8.84,18.28,18.14,,18.21,,,,
Recover,8,20:12,8.84,18.33,17.76,,18.05,,,,
Recover,8,20:17,8.85,18.33,17.57,,17.95,,,,
Recover,8,20:22,8.85,18.28,17.67,,17.97,,,,
Recover,8,20:27,8.85,18.33,17.57,,17.95,,,,
Recover,8,20:32,8.86,18.28,17.67,,17.97,,,,
Recover,8,20:37,8.86,18.24,17.86,,18.05,,,,
Recover,8,20:42,8.86,18.24,17.95,,18.09,,,,
Recover,8,20:47,8.87,18.24,18.05,,18.14,,,,
Recover,8,20:52,8.87,18.24,18.05,,18.14,,,,
Recover,8,20:57,8.87,18.28,18.05,,18.16,,,,
Recover,8,21:02,8.88,18.28,18.05,,18.16,,,,
Recover,8,21:07,8.88,18.33,17.95,,18.14,,,,
Recover,8,21:12,8.88,18.33,17.95,,18.14,,,,
Recover,8,21:17,8.89,18.33,18.05,,18.19,,,,
Recover,8,21:22,8.89,18.28,18.14,,18.21,,,,
Recover,8,21:27,8.89,18.28,18.05,,18.16,,,,
Recover,8,21:32,8.9,18.28,17.76,,18.02,,,,
Recover,8,21:37,8.9,18.24,17.86,,18.05,,,,
Recover,8,21:42,8.9,18.24,17.86,,18.05,,,,
Recover,8,21:47,8.91,18.19,17.95,,18.07,,,,
Recover,8,21:52,8.91,18.19,17.86,,18.02,,,,
Recover,8,21:57,8.91,18.24,17.95,,18.09,,,,
Recover,8,22:02,8.92,18.24,18.05,,18.14,,,,
Recover,8,22:07,8.92,18.24,18.14,,18.19,,,,
Recover,8,22:12,8.93,18.24,18.24,,18.24,,,,
Recover,8,22:17,8.93,18.19,18.14,,18.16,,,,
Recover,8,22:22,8.93,18.19,18.14,,18.16,,,,
Recover,8,22:27,8.94,18.19,18.24,,18.21,,,,
Recover,8,22:32,8.94,18.14,18.24,,18.19,,,,
Recover,8,22:37,8.94,18.09,17.95,,18.02,,,,
Recover,8,22:42,8.95,18.09,17.76,,17.93,,,,
Recover,8,22:47,8.95,18.09,17.86,,17.97,,,,
Recover,8,22:52,8.95,18.09,17.86,,17.97,,,,
Recover,8,22:57,8.96,18.09,17.86,,17.97,,,,
Recover,8,23:02,8.96,18.09,18.05,,18.07,,,,
Recover,8,23:07,8.96,18.05,17.95,,18,,,,
Recover,8,23:12,8.97,18.05,17.95,,18,,,,
Recover,8,23:17,8.97,18,18.05,,18.02,,,,
Recover,8,23:22,8.97,18,18.24,,18.12,,,,
Recover,8,23:27,8.98,18,18.14,,18.07,,,,
Recover,8,23:32,8.98,18,18.14,,18.07,,,,
Recover,8,23:37,8.98,17.9,18.24,,18.07,,,,
Recover,8,23:42,8.99,17.9,18.33,,18.12,,,,
Recover,8,23:47,8.99,17.9,18.33,,18.12,,,,
Recover,8,23:52,8.99,17.9,18.33,,18.12,,,,
Recover,8,23:57,9,17.9,17.95,,17.93,,,,
Recover,9,0:02,9,17.9,17.86,,17.88,,,,
Recover,9,0:07,9,17.9,17.95,,17.93,,,,
Recover,9,0:12,9.01,17.86,17.86,,17.86,,,,
Recover,9,0:17,9.01,17.81,17.95,,17.88,,,,
Recover,9,0:22,9.02,17.81,18.05,,17.93,,,,
Recover,9,0:27,9.02,17.81,18.14,,17.97,,,,
Recover,9,0:32,9.02,17.76,18.05,,17.9,,,,
Recover,9,0:37,9.03,17.76,18.05,,17.9,,,,
Recover,9,0:42,9.03,17.71,18.14,,17.93,,,,
Recover,9,0:47,9.03,17.71,18.24,,17.97,,,,
Recover,9,0:52,9.04,17.71,18.33,,18.02,,,,
Recover,9,0:57,9.04,17.67,18.33,,18,,,,
Recover,9,1:02,9.04,17.62,18.9,,18.26,,,,
Recover,9,1:07,9.05,17.62,19.85,,18.74,,,,
Recover,9,1:12,9.05,17.62,20.62,,19.12,,,,
Recover,9,1:17,9.05,17.62,21.09,,19.35,,,,
Recover,9,1:22,9.06,17.62,21.66,,19.64,,,,
Recover,9,1:27,9.06,17.52,22.14,,19.83,,,,
Recover,9,1:32,9.06,17.48,22.33,,19.9,,,,
Recover,9,1:37,9.07,17.52,22.72,,20.12,,,,
Recover,9,1:42,9.07,17.47,23,,20.24,,,,
Recover,9,1:47,9.07,17.43,23.1,,20.26,,,,
Recover,9,1:52,9.08,18.09,23.29,,20.69,,,,
Recover,9,1:57,9.08,19.14,23.48,,21.31,,,,
Recover,9,2:02,9.08,19.9,23.58,,21.74,,,,
Recover,9,2:07,9.09,20.61,23.77,,22.19,,,,
Recover,9,2:12,9.09,21.23,23.87,,22.55,,,,
Recover,9,2:17,9.1,21.71,23.87,,22.79,,,,
Recover,9,2:22,9.1,22.09,23.97,,23.03,,,,
Recover,9,2:27,9.1,22.38,24.16,,23.27,,,,
Recover,9,2:32,9.11,22.33,24.35,,23.34,,,,
Recover,9,2:37,9.11,22.48,24.45,,23.46,,,,
Recover,9,2:42,9.11,22.72,24.45,,23.58,,,,
Recover,9,2:47,9.12,22.76,24.64,,23.7,,,,
Recover,9,2:52,9.12,22.81,24.74,,23.78,,,,
Recover,9,2:57,9.12,23.05,24.74,,23.9,,,,
Recover,9,3:02,9.13,23,24.74,,23.87,,,,
Recover,9,3:07,9.13,23.05,24.84,,23.94,,,,
Recover,9,3:12,9.13,23.24,24.93,,24.09,,,,
Recover,9,3:17,9.14,23.44,24.93,,24.18,,,,
Recover,9,3:22,9.14,23.63,24.93,,24.28,,,,
Recover,9,3:27,9.14,23.82,25.03,,24.42,,,,
Recover,9,3:32,9.15,24.01,25.13,,24.57,,,,
Recover,9,3:37,9.15,23.97,25.22,,24.59,,,,
Recover,9,3:42,9.15,23.92,25.22,,24.57,,,,
Recover,9,3:47,9.16,24.01,25.32,,24.67,,,,
Recover,9,3:52,9.16,24.11,25.42,,24.76,,,,
Recover,9,3:57,9.16,24.25,25.42,,24.84,,,,
Recover,9,4:02,9.17,24.25,25.32,,24.79,,,,
Recover,9,4:07,9.17,24.21,25.42,,24.81,,,,
Recover,9,4:12,9.18,24.3,25.42,,24.86,,,,
Recover,9,4:17,9.18,24.4,25.42,,24.91,,,,
Recover,9,4:22,9.18,24.54,25.42,,24.98,,,,
Recover,9,4:27,9.19,24.45,25.51,,24.98,,,,
Recover,9,4:32,9.19,24.4,25.51,,24.96,,,,
Recover,9,4:37,9.19,24.5,25.61,,25.05,,,,
Recover,9,4:42,9.2,24.59,25.51,,25.05,,,,
Recover,9,4:47,9.2,24.69,25.51,,25.1,,,,
Recover,9,4:52,9.2,24.64,25.71,,25.17,,,,
Recover,9,4:57,9.21,24.59,25.71,,25.15,,,,
Recover,9,5:02,9.21,24.69,25.61,,25.15,,,,
Recover,9,5:07,9.21,24.83,25.71,,25.27,,,,
Recover,9,5:12,9.22,24.93,25.71,,25.32,,,,
Recover,9,5:17,9.22,24.79,25.81,,25.3,,,,
Recover,9,5:22,9.22,24.79,25.71,,25.25,,,,
Recover,9,5:27,9.23,24.88,25.71,,25.3,,,,
Recover,9,5:32,9.23,24.98,25.81,,25.39,,,,
Recover,9,5:37,9.23,24.98,25.81,,25.39,,,,
Recover,9,5:42,9.24,24.88,25.81,,25.34,,,,
Recover,9,5:47,9.24,24.93,25.71,,25.32,,,,
Recover,9,5:52,9.24,25.03,25.81,,25.42,,,,
Recover,9,5:57,9.25,25.13,25.9,,25.51,,,,
Recover,9,6:02,9.25,24.98,25.81,,25.39,,,,
Recover,9,6:07,9.25,24.93,25.81,,25.37,,,,
Recover,9,6:12,9.26,25.03,25.81,,25.42,,,,
Recover,9,6:17,9.26,25.13,25.9,,25.51,,,,
Recover,9,6:22,9.27,25.17,25.9,,25.54,,,,
Recover,9,6:27,9.27,25.08,25.81,,25.44,,,,
Recover,9,6:32,9.27,25.13,25.9,,25.51,,,,
Recover,9,6:37,9.28,25.22,26,,25.61,,,,
Recover,9,6:42,9.28,25.32,26,,25.66,,,,
Recover,9,6:47,9.28,25.22,25.9,,25.56,,,,
Recover,9,6:52,9.29,25.22,26,,25.61,,,,
Recover,9,6:57,9.29,25.32,26,,25.66,,,,
Recover,9,7:02,9.29,25.42,26,,25.71,,,,
Recover,9,7:07,9.3,25.32,26,,25.66,,,,
Recover,9,7:12,9.3,25.22,26,,25.61,,,,
Recover,9,7:17,9.3,25.32,26.1,,25.71,,,,
Recover,9,7:22,9.31,25.42,26,,25.71,,,,
Recover,9,7:27,9.31,25.37,26,,25.68,,,,
Recover,9,7:32,9.31,25.32,26,,25.66,,,,
Recover,9,7:37,9.32,25.32,26.1,,25.71,,,,
Recover,9,7:42,9.32,25.46,26.1,,25.78,,,,
Recover,9,7:47,9.32,25.46,26.1,,25.78,,,,
Recover,9,7:52,9.33,25.27,26.1,,25.68,,,,
Recover,9,7:57,9.33,25.32,26.2,,25.76,,,,
Recover,9,8:02,9.33,25.46,26.2,,25.83,,,,
Recover,9,8:07,9.34,25.51,26,,25.76,,,,
Recover,9,8:12,9.34,25.37,26.1,,25.73,,,,
Recover,9,8:17,9.35,25.37,26.1,,25.73,,,,
Recover,9,8:22,9.35,25.46,26.1,,25.78,,,,
Recover,9,8:27,9.35,25.56,26.1,,25.83,,,,
Recover,9,8:32,9.36,25.37,26.1,,25.73,,,,
Recover,9,8:37,9.36,25.37,26.2,,25.78,,,,
Recover,9,8:42,9.36,25.46,26.1,,25.78,,,,
Recover,9,8:47,9.37,25.56,26,,25.78,,,,
Recover,9,8:52,9.37,25.42,26.1,,25.76,,,,
Recover,9,8:57,9.37,25.42,26.1,,25.76,,,,
Recover,9,9:02,9.38,25.51,26.1,,25.81,,,,
Recover,9,9:07,9.38,25.56,26.1,,25.83,,,,
Recover,9,9:12,9.38,25.46,26.1,,25.78,,,,
Recover,9,9:17,9.39,25.42,26.2,,25.81,,,,
Recover,9,9:22,9.39,25.56,26.2,,25.88,,,,
Recover,9,9:27,9.39,25.61,26.1,,25.85,,,,
Recover,9,9:32,9.4,25.42,26.1,,25.76,,,,
Recover,9,9:37,9.4,25.42,26.2,,25.81,,,,
Recover,9,9:42,9.4,25.61,26.2,,25.9,,,,
Recover,9,9:47,9.41,25.61,26.1,,25.85,,,,
Recover,9,9:52,9.41,25.46,26.1,,25.78,,,,
Recover,9,9:57,9.41,25.51,26.2,,25.85,,,,
Recover,9,10:02,9.42,25.61,26.2,,25.9,,,,
Recover,9,10:07,9.42,25.61,26.1,,25.85,,,,
Recover,9,10:12,9.43,25.51,26,,25.76,,,,
Recover,9,10:17,9.43,25.51,26.1,,25.81,,,,
Recover,9,10:22,9.43,25.71,26.1,,25.9,,,,
Recover,9,10:27,9.44,25.61,26.1,,25.85,,,,
Recover,9,10:32,9.44,25.46,26.1,,25.78,,,,
Recover,9,10:37,9.44,25.46,26,,25.73,,,,
Recover,9,10:42,9.45,25.61,26.2,,25.9,,,,
Recover,9,10:47,9.45,25.61,26.2,,25.9,,,,
Recover,9,10:52,9.45,25.51,26.1,,25.81,,,,
Recover,9,10:57,9.46,25.42,26,,25.71,,,,
Recover,9,11:02,9.46,25.56,26,,25.78,,,,
Recover,9,11:07,9.46,25.61,26.1,,25.85,,,,
Recover,9,11:12,9.47,25.56,26.1,,25.83,,,,
Recover,9,11:17,9.47,25.51,26.1,,25.81,,,,
Recover,9,11:22,9.47,25.61,26,,25.81,,,,
Recover,9,11:27,9.48,25.61,26,,25.81,,,,
Recover,9,11:32,9.48,25.51,26.2,,25.85,,,,
Recover,9,11:37,9.48,25.51,26.2,,25.85,,,,
Recover,9,11:42,9.49,25.66,26.1,,25.88,,,,
Recover,9,11:47,9.49,25.66,26,,25.83,,,,
Recover,9,11:52,9.49,25.61,26,,25.81,,,,
Recover,9,11:57,9.5,25.51,26.1,,25.81,,,,
Recover,9,12:02,9.5,25.61,26.1,,25.85,,,,
Recover,9,12:07,9.5,25.61,26.1,,25.85,,,,
Recover,9,12:12,9.51,25.56,26,,25.78,,,,
Recover,9,12:17,9.51,25.46,26,,25.73,,,,
Recover,9,12:22,9.52,25.56,26.1,,25.83,,,,
Recover,9,12:27,9.52,25.71,26.2,,25.95,,,,
Recover,9,12:32,9.52,25.61,26.1,,25.85,,,,
Recover,9,12:37,9.53,25.51,26,,25.76,,,,
Recover,9,12:42,9.53,25.51,26.1,,25.81,,,,
Recover,9,12:47,9.53,25.66,26.1,,25.88,,,,
Recover,9,12:52,9.54,25.61,26.1,,25.85,,,,
Recover,9,12:57,9.54,25.51,26.1,,25.81,,,,
Recover,9,13:02,9.54,25.56,26,,25.78,,,,
Recover,9,13:07,9.55,25.71,26,,25.85,,,,
Recover,9,13:12,9.55,25.61,26.1,,25.85,,,,
Recover,9,13:17,9.55,25.51,25.71,,25.61,,,,
Recover,9,13:22,9.56,25.51,24.55,,25.03,,,,
Recover,9,13:27,9.56,25.66,23.68,,24.67,,,,
Recover,9,13:32,9.56,25.61,23.1,,24.36,,,,
Recover,9,13:37,9.57,25.56,22.62,,24.09,,,,
Recover,9,13:42,9.57,25.46,22.24,,23.85,,,,
Recover,9,13:47,9.57,25.61,21.86,,23.73,,,,
Recover,9,13:52,9.58,25.71,21.76,,23.73,,,,
Recover,9,13:57,9.58,25.56,21.57,,23.57,,,,
Recover,9,14:02,9.58,25.37,21.38,,23.37,,,,
Recover,9,14:07,9.59,24.88,21.09,,22.99,,,,
Recover,9,14:12,9.59,23.97,21,,22.48,,,,
Recover,9,14:17,9.6,23.2,21,,22.1,,,,
Recover,9,14:22,9.6,22.57,20.9,,21.74,,,,
Recover,9,14:27,9.6,22.19,20.81,,21.5,,,,
Recover,9,14:32,9.61,21.95,20.71,,21.33,,,,
Recover,9,14:37,9.61,21.76,20.42,,21.09,,,,
Recover,9,14:42,9.61,21.47,20.33,,20.9,,,,
Recover,9,14:47,9.62,21.23,20.33,,20.78,,,,
Recover,9,14:52,9.62,21.14,20.33,,20.73,,,,
Recover,9,14:57,9.62,21.09,20.33,,20.71,,,,
Recover,9,15:02,9.63,21.04,20.33,,20.69,,,,
Recover,9,15:07,9.63,20.85,20.23,,20.54,,,,
Recover,9,15:12,9.63,19.76,20.04,,19.9,,,,
Recover,9,15:17,9.64,18.76,19.85,,19.31,,,,
Recover,9,15:22,9.64,18.62,19.85,,19.23,,,,
Recover,9,15:27,9.64,19.43,19.85,,19.64,,,,
Recover,9,15:32,9.65,19.23,19.85,,19.54,,,,
Recover,9,15:37,9.65,19.14,19.95,,19.54,,,,
Recover,9,15:42,9.65,18.9,19.85,,19.38,,,,
Recover,9,15:47,9.66,18.57,19.66,,19.12,,,,
Recover,9,15:52,9.66,18.43,19.57,,19,,,,
Recover,9,15:57,9.66,18.38,19.47,,18.93,,,,
Recover,9,16:02,9.67,18.43,19.57,,19,,,,
Recover,9,16:07,9.67,18.38,19.57,,18.97,,,,
Recover,9,16:12,9.68,18.33,19.66,,19,,,,
Recover,9,16:17,9.68,18.33,19.66,,19,,,,
Recover,9,16:22,9.68,18.38,19.38,,18.88,,,,
Recover,9,16:27,9.69,18.28,19.28,,18.78,,,,
Recover,9,16:32,9.69,18.14,19.19,,18.66,,,,
Recover,9,16:37,9.69,18.09,19.28,,18.69,,,,
Recover,9,16:42,9.7,18.19,19.28,,18.74,,,,
Recover,9,16:47,9.7,18.24,19.38,,18.81,,,,
Recover,9,16:52,9.7,18.19,19.28,,18.74,,,,
Recover,9,16:57,9.71,18.05,19.09,,18.57,,,,
Recover,9,17:02,9.71,18.05,19.09,,18.57,,,,
Recover,9,17:07,9.71,18.14,19.19,,18.66,,,,
Recover,9,17:12,9.72,18.19,19.09,,18.64,,,,
Recover,9,17:17,9.72,18,19.09,,18.54,,,,
Recover,9,17:22,9.72,17.81,19.19,,18.5,,,,
Recover,9,17:27,9.73,17.95,19,,18.47,,,,
Recover,9,17:32,9.73,18,18.9,,18.45,,,,
Recover,9,17:37,9.73,18.09,19,,18.54,,,,
Recover,9,17:42,9.74,18.09,19.09,,18.59,,,,
Recover,9,17:47,9.74,17.86,19.09,,18.47,,,,
Recover,9,17:52,9.74,17.9,19,,18.45,,,,
Recover,9,17:57,9.75,18,19,,18.5,,,,
Recover,9,18:02,9.75,18.05,19.09,,18.57,,,,
Recover,9,18:07,9.75,18.14,19,,18.57,,,,
Recover,9,18:12,9.76,18.05,18.71,,18.38,,,,
Recover,9,18:17,9.76,17.76,18.71,,18.24,,,,
Recover,9,18:22,9.77,17.81,18.81,,18.31,,,,
Recover,9,18:27,9.77,17.86,18.81,,18.33,,,,
Recover,9,18:32,9.77,17.95,18.81,,18.38,,,,
Recover,9,18:37,9.78,17.95,18.81,,18.38,,,,
Recover,9,18:42,9.78,17.95,19,,18.47,,,,
Recover,9,18:47,9.78,18.05,18.9,,18.47,,,,
Recover,9,18:52,9.79,17.95,18.9,,18.43,,,,
Recover,9,18:57,9.79,17.71,18.9,,18.31,,,,
Recover,9,19:02,9.79,17.81,18.71,,18.26,,,,
Recover,9,19:07,9.8,17.86,18.62,,18.24,,,,
Recover,9,19:12,9.8,18,18.62,,18.31,,,,
Recover,9,19:17,9.8,18,18.71,,18.35,,,,
Recover,9,19:22,9.81,18.05,18.62,,18.33,,,,
Recover,9,19:27,9.81,18.19,18.71,,18.45,,,,
Recover,9,19:32,9.81,17.9,18.81,,18.35,,,,
Recover,9,19:37,9.82,17.76,18.71,,18.24,,,,
Recover,9,19:42,9.82,17.9,18.81,,18.35,,,,
Recover,9,19:47,9.82,17.95,18.9,,18.43,,,,
Recover,9,19:52,9.83,18,19,,18.5,,,,
Recover,9,19:57,9.83,18.05,18.62,,18.33,,,,
Recover,9,20:02,9.83,18.09,18.52,,18.31,,,,
Recover,9,20:07,9.84,18.19,18.52,,18.35,,,,
Recover,9,20:12,9.84,18.05,18.52,,18.28,,,,
Recover,9,20:17,9.85,17.76,18.52,,18.14,,,,
Recover,9,20:22,9.85,17.86,18.62,,18.24,,,,
Recover,9,20:27,9.85,18,18.52,,18.26,,,,
Recover,9,20:32,9.86,18.05,18.62,,18.33,,,,
Recover,9,20:37,9.86,17.95,18.71,,18.33,,,,
Recover,9,20:42,9.86,18,18.62,,18.31,,,,
Recover,9,20:47,9.87,18.09,18.71,,18.4,,,,
Recover,9,20:52,9.87,18.19,18.71,,18.45,,,,
Recover,9,20:57,9.87,18.28,18.71,,18.5,,,,
Recover,9,21:02,9.88,17.9,18.71,,18.31,,,,
Recover,9,21:07,9.88,17.81,18.71,,18.26,,,,
Recover,9,21:12,9.88,17.95,18.71,,18.33,,,,
Recover,9,21:17,9.89,18,18.71,,18.35,,,,
Recover,9,21:22,9.89,18.05,18.71,,18.38,,,,
Recover,9,21:27,9.89,18.09,18.71,,18.4,,,,
Recover,9,21:32,9.9,18.14,18.62,,18.38,,,,
Recover,9,21:37,9.9,18.19,18.33,,18.26,,,,
Recover,9,21:42,9.9,18.14,18.33,,18.24,,,,
Recover,9,21:47,9.91,18.14,18.33,,18.24,,,,
Recover,9,21:52,9.91,18.09,18.33,,18.21,,,,
Recover,9,21:57,9.91,18.05,18.43,,18.24,,,,
Recover,9,22:02,9.92,18.05,18.43,,18.24,,,,
Recover,9,22:07,9.92,18.19,18.43,,18.31,,,,
Recover,9,22:12,9.93,18.28,18.43,,18.35,,,,
Recover,9,22:17,9.93,18.05,18.43,,18.24,,,,
Recover,9,22:22,9.93,17.86,18.43,,18.14,,,,
Recover,9,22:27,9.94,17.9,18.43,,18.16,,,,
Recover,9,22:32,9.94,18,18.52,,18.26,,,,
Recover,9,22:37,9.94,18.09,18.52,,18.31,,,,
Recover,9,22:42,9.95,18.14,18.52,,18.33,,,,
Recover,9,22:47,9.95,18.14,18.52,,18.33,,,,
Recover,9,22:52,9.95,18.24,18.43,,18.33,,,,
Recover,9,22:57,9.96,18.28,18.52,,18.4,,,,
Recover,9,23:02,9.96,18.28,18.52,,18.4,,,,
Recover,9,23:07,9.96,18.28,18.52,,18.4,,,,
Recover,9,23:12,9.97,18.28,18.43,,18.35,,,,
Recover,9,23:17,9.97,18.33,18.43,,18.38,,,,
Recover,9,23:22,9.97,18.28,18.43,,18.35,,,,
Recover,9,23:27,9.98,17.95,18.43,,18.19,,,,
Recover,9,23:32,9.98,17.86,18.43,,18.14,,,,
Recover,9,23:37,9.98,17.95,18.43,,18.19,,,,
Recover,9,23:42,9.99,18.05,18.52,,18.28,,,,
Recover,9,23:47,9.99,18.05,18.43,,18.24,,,,
Recover,9,23:52,9.99,18.09,18.43,,18.26,,,,
Recover,9,23:57,10,18.19,18.43,,18.31,,,,
Recover,10,0:02,10,18.19,18.43,,18.31,,,,
Recover,10,0:07,10,18.24,18.43,,18.33,,,,
Recover,10,0:12,10.01,18.28,18.43,,18.35,,,,
Recover,10,0:17,10.01,18.33,18.43,,18.38,,,,
Recover,10,0:22,10.02,18.33,18.43,,18.38,,,,
Recover,10,0:27,10.02,18.38,18.43,,18.4,,,,
Recover,10,0:32,10.02,18.38,18.43,,18.4,,,,
Recover,10,0:37,10.03,18.38,18.43,,18.4,,,,
Recover,10,0:42,10.03,18.38,18.33,,18.35,,,,
Recover,10,0:47,10.03,18,18.43,,18.21,,,,
Recover,10,0:52,10.04,17.95,18.33,,18.14,,,,
Recover,10,0:57,10.04,18.05,18.33,,18.19,,,,
Recover,10,1:02,10.04,18.05,19.09,,18.57,,,,
Recover,10,1:07,10.05,18.09,20.14,,19.12,,,,
Recover,10,1:12,10.05,18.14,21.09,,19.62,,,,
Recover,10,1:17,10.05,18.19,21.66,,19.93,,,,
Recover,10,1:22,10.06,18.24,22.14,,20.19,,,,
Recover,10,1:27,10.06,18.28,22.53,,20.4,,,,
Recover,10,1:32,10.06,18.28,23,,20.64,,,,
Recover,10,1:37,10.07,18.33,23.1,,20.72,,,,
Recover,10,1:42,10.07,18.33,23.39,,20.86,,,,
Recover,10,1:47,10.07,18.38,23.58,,20.98,,,,
Recover,10,1:52,10.08,19,23.58,,21.29,,,,
Recover,10,1:57,10.08,20.04,23.87,,21.96,,,,
Recover,10,2:02,10.08,20.61,23.97,,22.29,,,,
Recover,10,2:07,10.09,21,23.97,,22.48,,,,
Recover,10,2:12,10.09,21.62,24.16,,22.89,,,,
Recover,10,2:17,10.1,21.9,24.26,,23.08,,,,
Recover,10,2:22,10.1,21.95,24.26,,23.1,,,,
Recover,10,2:27,10.1,22.33,24.35,,23.34,,,,
Recover,10,2:32,10.11,22.53,24.55,,23.54,,,,
Recover,10,2:37,10.11,22.53,24.84,,23.68,,,,
Recover,10,2:42,10.11,22.72,24.93,,23.82,,,,
Recover,10,2:47,10.12,22.91,24.93,,23.92,,,,
Recover,10,2:52,10.12,22.91,24.93,,23.92,,,,
Recover,10,2:57,10.12,23.1,25.03,,24.06,,,,
Recover,10,3:02,10.13,23.15,25.13,,24.14,,,,
Recover,10,3:07,10.13,23.15,25.13,,24.14,,,,
Recover,10,3:12,10.13,23.29,25.22,,24.26,,,,
Recover,10,3:17,10.14,23.48,25.22,,24.35,,,,
Recover,10,3:22,10.14,23.63,25.22,,24.43,,,,
Recover,10,3:27,10.14,23.58,25.22,,24.4,,,,
Recover,10,3:32,10.15,23.68,25.42,,24.55,,,,
Recover,10,3:37,10.15,23.87,25.42,,24.64,,,,
Recover,10,3:42,10.15,23.97,25.42,,24.69,,,,
Recover,10,3:47,10.16,23.97,25.42,,24.69,,,,
Recover,10,3:52,10.16,24.06,25.42,,24.74,,,,
Recover,10,3:57,10.16,24.06,25.51,,24.79,,,,
Recover,10,4:02,10.17,24.11,25.51,,24.81,,,,
Recover,10,4:07,10.17,24.06,25.42,,24.74,,,,
Recover,10,4:12,10.18,24.11,25.51,,24.81,,,,
Recover,10,4:17,10.18,24.11,25.61,,24.86,,,,
Recover,10,4:22,10.18,24.25,25.61,,24.93,,,,
Recover,10,4:27,10.19,24.26,25.51,,24.88,,,,
